genres,movie_id,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,movieId,imdbId
['Action'],13455,"After his father, an assassin, is brutally murdered, Nick Gant vows revenge on Division, the covert government agency that dabbles in psychic warfare and experimental drugs. Hiding in Hong Kong's underworld, Nick assembles a band of rogue psychics dedicated to destroying Division. Together with Cassie, a teenage clairvoyant, Nick goes in search of a missing girl and a stolen suitcase that could be the key to accomplishing their mutual goal.",11.596222,/qN73wDiyplutRKOHiXaLYFgPhwK.jpg,2009-02-06,111.0,Push,5.9,671.0,66171,465580
"['Drama', 'Thriller', 'Crime']",4959,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",6.583609,/xwH65cbBMAoZ01kcRpQw2dCRsw0.jpg,2009-02-03,118.0,The International,6.0,373.0,66198,963178
"['Drama', 'Romance']",10362,A depressed man moves back in with his parents following a recent heartbreak.,8.032616,/3hZTaUN3WYJ9gaOAzWZ6wWlKIGk.jpg,2008-11-19,110.0,Two Lovers,6.6,157.0,66200,1103275
"['Comedy', 'Romance', 'Drama']",10184,"Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.",8.376094,/edhRz4ESv4ElTA6wWfBMurwrQwJ.jpg,2009-02-06,129.0,He's Just Not That Into You,6.2,988.0,66203,1001508
"['Animation', 'Comedy']",15060,"Leela becomes an outlaw when she and a group of ecologically-minded feminists attempt to save an asteroid of primitive life forms and the Violet Dwarf star from being destroyed, while Fry joins a secret society and attempts to stop a mysterious species known as the ""Dark Ones"" from destroying all life in the universe.",13.284811,/oO277AgYJubRcGdU1vRlfJdMbP3.jpg,2009-02-23,90.0,Futurama: Into the Wild Green Yonder,7.2,134.0,66297,1054487
"['Comedy', 'Family']",15189,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",6.317992,/l8bidcFpDFrAUDM9QL8FdsLGgk2.jpg,2009-01-16,100.0,Hotel for Dogs,5.7,205.0,66304,785006
"['Drama', 'Horror', 'Action', 'Thriller']",13492,"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis.",8.602956,/bWd5u7MWgInE6JYx00f8CzfDNw5.jpg,2007-07-01,108.0,Frontier(s),6.0,186.0,66310,814685
['Drama'],16804,"Daigo, a cellist, is laid off from his orchestra and moves with his wife back to his small hometown where the living is cheaper. Thinking he’s applying for a job at a travel agency he finds he’s being interviewed for work with departures of a more permanent nature – as an undertaker’s assistant.",8.175019,/aiRKdQ3CqzMv88Zlk69utBBbseO.jpg,2008-09-13,130.0,Departures,7.7,202.0,66371,1069238
"['Comedy', 'Horror']",1961,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,8.708789,/sUMogIAJ23VsCyoSk4Rx0i78JcI.jpg,2007-10-01,86.0,My Name Is Bruce,5.9,107.0,66427,489235
"['Comedy', 'Drama']",20829,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",9.900376,/uWgcmAIfYURUHJGhY4Rq1IXcJIg.jpg,2009-07-31,146.0,Funny People,5.6,398.0,66509,1201167
"['Comedy', 'Drama', 'Music']",30508,A man tours clubs around the globe with his manager and girlfriend. On the eve of their largest album release he is admitted to a psychiatric clinic after overdosing at a gig.,7.292134,/ut36GgrLVyq7D5DqAmPWbDTqkT6.jpg,2008-10-01,105.0,Berlin Calling,7.0,109.0,66511,1213019
"['Action', 'Adventure', 'Science Fiction', 'Thriller']",15268,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes into a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",6.660188,/8FJ8A4R48mqM6zoGB9uOlPisZmr.jpg,2009-02-27,97.0,Street Fighter: The Legend of Chun-Li,3.9,113.0,66639,891592
"['Drama', 'Comedy', 'Romance']",19255,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burt’s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",6.590093,/zHDoca5jdrJQ8rwgN9HsWk8HRaG.jpg,2009-06-05,98.0,Away We Go,6.7,189.0,66665,1176740
"['Action', 'Thriller', 'Crime']",14979,A master thief recruits a notorious thief to help him steal two famous Faberge eggs from an impenetrable vault in an effort to pull off one final job and repay his debt to the Russian mob.,11.923981,/6R2mcdo6NS4TXLWXJ3j4dLpqt9u.jpg,2009-01-09,104.0,Thick as Thieves,5.7,223.0,66691,1112782
['Drama'],8832,"The narration spans the period since the seventh election of Andreotti as Prime Minister of Italy in 1992, until the trial in which he was accused of collusion with the Mafia.",7.728333,/9hSnDVvrI2JXP6oAXvGJW4OLF19.jpg,2008-05-23,110.0,Il Divo,7.5,166.0,66744,1023490
['Horror'],13207,"Ignoring the warnings of the locals, a group of teenage camp counselors takes on the job of reopening Camp Crystal Lake — on Friday the 13th no less, and raise the ire of Jason Voorhees, a masked, homicidal maniac.",14.20229,/ewNYItHBmxHj3IEDhj1VnnLoTmb.jpg,2009-02-11,97.0,Friday the 13th,5.7,566.0,66783,758746
"['Action', 'Adventure', 'Comedy', 'Western']",15067,"The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a Bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend.",8.218314,/xPCW8yNfDMQVIJhLHfVbI4MFHZr.jpg,2008-07-16,130.0,"The Good, The Bad, The Weird",7.1,196.0,66785,901487
"['Comedy', 'Mystery']",15159,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",18.54675,/bVGiumWel8Lixi87SXqlDIGwjqQ.jpg,2009-02-06,92.0,The Pink Panther 2,5.4,323.0,66798,838232
"['Adventure', 'Action', 'Comedy', 'Science Fiction', 'Music']",14301,"Dr. Horrible, an aspiring supervillain with his own video blog, is attempting to join the prestigious Evil League of Evil (led by the legendary ""thoroughbred of sin"", Bad Horse), but his plans are usually foiled by the egotistical superhero Captain Hammer. Dr. Horrible's life is thrown for a loop when he falls in love with Penny, a beautiful and optimistic advocate for the homeless he meets at the laundromat.",8.927994,/zlAjTMaWakkoJidwsYO0QNwtPqy.jpg,2008-07-15,42.0,Dr. Horrible's Sing-Along Blog,7.8,236.0,66934,1227926
"['Horror', 'Action', 'Thriller']",13613,"Day of the Dead is a horror film which is nominally a quasi-remake of George A. Romero's classic zombie film of the same name, which was the third in Romero's Dead series. The film is directed by Steve Miner (who also directed Friday the 13th Part 2 &amp; 3 and Halloween H20: 20 Years Later) and written by Jeffrey Reddick.",6.477482,/3XOH1jaFFhfGD5gxv05GSdBWn21.jpg,2008-04-08,86.0,Day of the Dead,4.7,107.0,67073,489018
['Comedy'],16538,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",12.929653,/gFL5cazCOhgsoO2mQuYPMdFekfE.jpg,2009-03-20,105.0,"I Love You, Man",6.5,531.0,67087,1155056
"['Thriller', 'Horror']",18781,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",10.80374,/8WEkxaRQJSsZ1Yy4advVCVK18Gv.jpg,2009-03-27,102.0,The Haunting in Connecticut,6.0,317.0,67186,492044
"['Romance', 'Comedy', 'Crime']",16558,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,9.097953,/97J8g4j1Yd9Qjy4Oz1ltpV9PAI2.jpg,2009-03-19,125.0,Duplicity,5.7,203.0,67193,1135487
"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",13811,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,9.806904,/5XnNteYoOQ727JoZqyVcENT28Dv.jpg,2009-03-19,121.0,Knowing,5.9,1528.0,67197,448011
"['Adventure', 'Action', 'Thriller']",16353,Moments from death a young man is rescued by a renowned warrior. Realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. As he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father.,8.553506,/ezNF5WT3eRbEXUwtPa5Z8RVBUxi.jpg,2008-12-04,98.0,Ong Bak 2,5.9,156.0,67252,785035
"['Drama', 'Thriller', 'Crime', 'Mystery']",15472,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",9.858687,/9pRod9YBfBwC0tPfMijhYSdSlwU.jpg,2009-02-27,152.0,The Girl with the Dragon Tattoo,7.4,1020.0,67255,1132620
"['Comedy', 'Drama']",13090,A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.,9.098119,/9JkxUbOFiomw2Ci8ayTfAT69s0k.jpg,2008-01-18,102.0,Sunshine Cleaning,6.5,256.0,67267,862846
"['Action', 'Crime', 'Mystery']",16325,"Mysterious cell phone messages promise a young American engineer untold wealth - then make him the target of a deadly international plot. Dangerous security operatives chase the engineer across the globe, while a powerful government official pursues a mysterious agenda that threatens the stability of the entire world.",6.624498,/oJTW7FmPEk3vHBZAo166RYiV7RB.jpg,2009-02-27,105.0,Echelon Conspiracy,5.4,110.0,67361,1124039
"['Animation', 'Family', 'Adventure', 'Science Fiction']",15512,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",14.243634,/8x0WrDcFQDC2eoXJe6iC34wXZE8.jpg,2009-03-19,94.0,Monsters vs Aliens,6.0,1464.0,67408,892782
"['Action', 'Crime', 'Drama', 'History', 'Thriller']",6968,"Der Baader Meinhof Komplex depicts the political turmoil in the period from 1967 to the bloody ""Deutschen Herbst"" in 1977. The movie approaches the events based on Stefan Aust's standard work on Die Rote Armee Fraktion (RAF). The story centers on the leadership of the self named anti-fascist resistance to state violence: Andreas Baader, Ulrike Meinhof and Gudrun Ensslin.",5.155749,/t8bJZp7eEVUu6NPzkTj2ge7AjPN.jpg,2008-09-24,150.0,The Baader Meinhof Complex,7.1,157.0,67508,765432
['Comedy'],13161,Rob Schneider writes and stars in this comedy about a nerdy con man whose swindling ways land him a stiff prison sentence. Terrified at the prospect of being raped in prison he enlists the aid of a mysterious kung-fu expert to teach him how to fight.,9.338858,/ijRHJHeoLeXckKwtITjSN569mh.jpg,2007-06-06,105.0,Big Stan,5.9,178.0,67534,490086
"['Drama', 'Thriller']",14637,"When reporter Rachel Armstrong writes a story that reveals the identity of a covert CIA operative, the government demands that Rachel reveal her source. She defies the special prosecutor and is thrown in jail. Meanwhile, her attorney, Albert Burnside argues her case all the way to the U.S. Supreme Court.",8.719145,/s5RIzwciZDHUg0ViqnkNLL0Nj63.jpg,2008-12-19,108.0,Nothing But the Truth,6.9,134.0,67620,1073241
"['Comedy', 'Crime', 'Drama']",16991,"Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective, is recruited to close the case.",5.666341,/nqde2Ud03uLrekBZaCMXBa16Cm2.jpg,2009-04-10,86.0,Observe and Report,5.6,229.0,67695,1197628
['Comedy'],16614,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",6.77887,/hjSN69srPDuFeUkrChIgZ0Vh3i0.jpg,2009-04-03,107.0,Adventureland,6.4,748.0,67734,1091722
"['Comedy', 'Romance']",20048,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",8.198789,/8gCZJ8gOxd22Spz1MKiu4b54T2r.jpg,2009-02-05,104.0,Confessions of a Shopaholic,6.1,787.0,67788,1093908
"['Science Fiction', 'Thriller', 'Drama', 'Crime']",16258,"The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",7.228413,/9LJfls07lQYeYctlbowaSgR4Rue.jpg,2009-01-09,90.0,The Butterfly Effect 3: Revelations,5.1,158.0,67799,1234541
"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",14164,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",8.876305,/yERkcVylXAcTCi8f0qrba4rmWwg.jpg,2009-04-01,85.0,Dragonball Evolution,2.9,475.0,67867,1098327
"['Action', 'Crime', 'Drama', 'Thriller']",13804,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",1.498902,/ft8IqAGFs3V7i87z0t0EVRUjK1p.jpg,2009-04-02,107.0,Fast & Furious,6.5,2426.0,67923,1013752
['Comedy'],19833,"The US President and the UK Prime Minister are looking to launch a war in the Middle East. The plot follows government officials and advisers in their behind-the-scenes efforts either to promote the war or prevent it. Spinal Tap meets Strangelove. A satirical demolition of Whitehall and Washington: politically astute, hilarious and terrifyingly real.",6.341259,/jL6txnziFSeEifQkqnPBtaPaiXU.jpg,2009-01-22,106.0,In the Loop,7.0,194.0,67997,1226774
"['Drama', 'Comedy']",18947,"The Boat that Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967",8.395618,/9yPSnwksl3vcTISI3Jn4zpVSMRA.jpg,2009-04-01,116.0,The Boat That Rocked,7.2,678.0,68073,1131729
['Comedy'],16996,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",11.362762,/ldOya8hGmN1Hi439K3qIQsfFnM9.jpg,2009-03-11,102.0,17 Again,6.1,1388.0,68135,974661
"['Drama', 'Action', 'Thriller', 'War']",16869,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",16.89564,/ai0LXkzVM3hMjDhvFdKMUemoBe.jpg,2009-08-18,153.0,Inglourious Basterds,7.9,6598.0,68157,361748
['Action'],16995,"Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.",8.905732,/lH5rHsUM7Umo9xyyjPguK5kTXKd.jpg,2009-04-17,127.0,State of Play,6.7,489.0,68159,473705
['Drama'],21641,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor",11.545627,/h9xozWgif2RpKbJ7T6M0VSrAguV.jpg,2009-03-27,97.0,The Damned United,7.2,156.0,68194,1226271
"['Action', 'Thriller', 'Crime']",15092,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,10.044642,/6WLcJkIwyycyUDDfZ5VWU1TcLwF.jpg,2009-04-16,96.0,Crank: High Voltage,5.9,878.0,68205,1121931
"['Science Fiction', 'Drama']",17431,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",13.336773,/2tgl9q3ZaVQUfSsbftqhRxXCElB.jpg,2009-06-12,97.0,Moon,7.6,1831.0,68237,1182345
['Drama'],18320,"From Academy Award® winners Graham King and Martin Scorsese, along with the makers of Gosford Park and The Departed, comes the story of Queen Victoria’s early rise to power. From an object of a royal power-struggle to her romantic courtship and legendary marriage to Prince Albert, Emily Blunt (The Devil Wears Prada) gives a stunning performance as the young Victoria. Packed with drama, romance, breath-taking cinematography, lavish costumes and featuring an outstanding British cast including Jim Broadbent, Harriet Walter, Mark Strong, Paul Bettany, Miranda Richardson, and Rupert Friend, The Young Victoria has captivated British audiences, and is the film that Company magazine called “an epic British film, which will sweep you up in her remarkable story.”",8.437587,/kNMUKWshK6qVA9fXGBRJaUSRNoz.jpg,2009-03-04,105.0,The Young Victoria,7.1,330.0,68269,962736
"['Adventure', 'Action', 'Thriller', 'Science Fiction']",2080,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",1.456541,/kqO36IYvWbRKMPiUeiVZUFH06Rc.jpg,2009-04-28,107.0,X-Men Origins: Wolverine,6.2,4086.0,68319,458525
"['Drama', 'Action', 'Thriller', 'Crime']",21191,"Set on the border, where Mexico becomes the crucible and the fearsome gangs of today’s Mexican countryside, the gauntlet, to freedom. The stories of a girl living in Honduras and hungering for a brighter future, and two teen gang members, for whom the Mara Salvatrucha is near their entire universe, become interlaced on the train to the border, a journey that will determine the future of their lives",5.435993,/ktzyg31ibW2MWTZh4KpKMCgtgt6.jpg,2009-03-20,96.0,Sin Nombre,7.3,139.0,68347,1127715
"['Science Fiction', 'Action', 'Adventure']",13475,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",15.362632,/6V0CY7pwdDOCDS2XqNWahmIlVYh.jpg,2009-05-06,127.0,Star Trek,7.4,4574.0,68358,796366
"['War', 'Action', 'Drama', 'History', 'Thriller']",15384,"In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance.",7.309903,/s6fUmPUR5YY8HqkCnlthHsVLoDC.jpg,2009-01-07,136.0,Red Cliff Part II,7.1,110.0,68486,1326972
"['Thriller', 'Crime', 'Science Fiction', 'Mystery']",17532,"S. Darko follows Samantha Darko, the younger sister of Donnie, the protagonist of Donnie Darko, and her friend Corey. On their way to California, their car breaks down, forcing them to wait in a small town until it is fixed. While there, Samantha begins to have dreams that warn her of the end of the universe.",7.959965,/dAol6pkKEX7zM1rICqPgUWmas2S.jpg,2009-04-28,103.0,S. Darko,3.6,124.0,68519,1231277
['Documentary'],10946,"From the acclaimed team that brought you BBC's visual feast ""Planet Earth,"" this feature length film incorporates some of the same footage from the series with all new scenes following three remarkable, yet sadly endangered, families of animal across the globe.",15.30326,/4z1RrShv0f0bpA8jSZfFeMH0jdS.jpg,2007-04-22,90.0,Earth,7.5,136.0,68522,393597
"['Thriller', 'Mystery']",13448,"Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.",22.211558,/j77ci1pofRm5uzxF40TJvZSj2Ti.jpg,2009-05-13,138.0,Angels & Demons,6.5,2183.0,68554,808151
"['Adventure', 'Comedy']",13532,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",5.785775,/ywI92p2x7D96nuEayGVOMll35SF.jpg,2009-02-06,90.0,Fanboys,6.1,320.0,68659,489049
"['Comedy', 'Drama', 'Romance']",21583,A traveling art saleswoman tries to shake off a flaky motel manager who falls for her and won't leave her alone.,12.459106,/6g2zOP9xQvl0cfFQp476miqTLu1.jpg,2009-02-08,94.0,Management,5.5,102.0,68749,1082853
"['Action', 'Science Fiction', 'Thriller']",534,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",16.507496,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,2009-05-20,115.0,Terminator Salvation,5.9,2496.0,68791,438488
"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",18360,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",15.417181,/qbU6AxmO69bBwu6Tw8HtcRoltAA.jpg,2009-05-20,105.0,Night at the Museum: Battle of the Smithsonian,5.9,2026.0,68793,1078912
"['Horror', 'Comedy']",18238,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",6.52808,/oMZt9qOqesBXwcOC52de54POXhS.jpg,2009-03-16,86.0,Lesbian Vampire Killers,5.3,126.0,68843,1020885
"['Adventure', 'Comedy', 'Drama', 'Romance']",21755,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",7.973126,/xIz8iwzyjgWGzcIwHKpqhBs77ML.jpg,2008-09-09,114.0,The Brothers Bloom,6.8,206.0,68848,844286
['Drama'],17332,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",11.328316,/ehxoDpnELNAJACoS9ENUuR0ffGY.jpg,2009-04-24,109.0,The Soloist,6.6,237.0,68932,821642
"['Crime', 'Thriller', 'Horror', 'Drama']",18405,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.",13.634766,/2Y35XCUS8U8vC8vs0HDEVkPu1BM.jpg,2009-03-13,110.0,The Last House on the Left,6.2,449.0,68941,844708
"['Horror', 'Thriller']",16871,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",15.809588,/4trULrbj4AoPLKSiIoQUTm2tPAG.jpg,2009-03-15,99.0,Drag Me to Hell,6.2,995.0,68952,1127180
"['Animation', 'Comedy', 'Family', 'Adventure']",14160,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",19.330884,/nk11pvocdb5zbFhX5oq5YiLPYMo.jpg,2009-05-13,96.0,Up,7.8,7048.0,68954,1049413
"['Comedy', 'Romance']",16899,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",5.373645,/72U41J7bDdAv8oPgtRUTbjVkhHc.jpg,2008-01-01,93.0,Easy Virtue,6.4,112.0,68963,808244
"['Crime', 'Action', 'Comedy', 'Adventure']",15588,"French top secret agent, Hubert Bonisseur de la Bath, is sent to Rio to buy microfilms from a running nazi. To do so, he has to team up with Mossad secret services.",8.637416,/5E0abFYCo7ePxebWxKdLGOEx06f.jpg,2009-04-14,100.0,OSS 117: Lost in Rio,7.0,306.0,69027,1167660
['Comedy'],17927,2 Guys. 300 Girls. You Do the Math. The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.,6.312206,/bHhLZIg9VKsconJdnwIoUTqakEG.jpg,2009-02-20,90.0,Fired Up!,6.0,194.0,69069,1083456
"['Thriller', 'Drama', 'Crime', 'Mystery']",13975,"Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie (Baby Feet) Balboni, who is co-producer of a Civil War film. At the same time, after Elrod Sykes, the star of the film, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man who he saw being murdered 35 years before.",6.666455,/3NBNVgt0tlXTQxSTtAJRtgxre68.jpg,2009-04-15,117.0,In the Electric Mist,6.0,112.0,69118,910905
['Comedy'],18785,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",23.947351,/uluhlXubGu1VxU63X9VHCLWDAYP.jpg,2009-06-05,100.0,The Hangover,7.2,6324.0,69122,1119646
"['Drama', 'Horror', 'Thriller']",17609,"A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.",7.769607,/lY4Y9buUIZY17vpvL5dsBpbORo0.jpg,2009-05-18,108.0,Antichrist,6.4,687.0,69134,870984
"['Horror', 'Comedy']",14451,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,7.974726,/nDWI0SP3go01b5STPcAwQSK3eCc.jpg,2009-01-09,91.0,Dead Snow,6.1,313.0,69275,1278340
"['Adventure', 'Comedy', 'Science Fiction']",18162,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",7.642063,/avlfNn8w9F3Z6iKrGe8FnJpQr7j.jpg,2009-06-05,102.0,Land of the Lost,5.4,387.0,69278,457400
